"Date","Price","Open","High","Low","Vol.","Change %"
"May 13, 2011","82.10","82.10","82.10","82.10","-","0.24%"
"May 12, 2011","81.90","81.90","81.90","81.90","-","-1.56%"
"May 11, 2011","83.20","83.20","83.20","83.20","-","3.87%"
"May 10, 2011","80.10","80.10","80.10","80.10","-","-2.79%"
"May 09, 2011","82.40","82.40","82.40","82.40","-","-2.02%"
"May 06, 2011","84.10","84.10","84.10","84.10","-","0.84%"
"May 05, 2011","83.40","83.40","83.40","83.40","-","3.99%"
"May 04, 2011","80.20","80.20","80.20","80.20","-","0.12%"
"May 03, 2011","80.10","80.10","80.10","80.10","-","4.98%"
"May 02, 2011","76.30","76.30","76.30","76.30","-","-0.65%"
"Apr 29, 2011","76.80","76.80","76.80","76.80","-","0.00%"
"Apr 28, 2011","76.80","76.80","76.80","76.80","-","-3.03%"
"Apr 27, 2011","79.20","79.20","79.20","79.20","-","-2.58%"
"Apr 26, 2011","81.30","81.30","81.30","81.30","-","8.69%"
"Apr 25, 2011","74.80","74.80","74.80","74.80","-","-2.35%"
"Apr 21, 2011","76.60","76.60","76.60","76.60","-","-1.03%"
"Apr 20, 2011","77.40","77.40","77.40","77.40","-","-3.49%"
"Apr 19, 2011","80.20","80.20","80.20","80.20","-","-3.14%"
"Apr 18, 2011","82.80","82.80","82.80","82.80","-","1.60%"
"Apr 15, 2011","81.50","81.50","81.50","81.50","-","-0.85%"
"Apr 14, 2011","82.20","82.20","82.20","82.20","-","-2.03%"
"Apr 13, 2011","83.90","83.90","83.90","83.90","-","-1.53%"
"Apr 12, 2011","85.20","85.20","85.20","85.20","-","-0.70%"
"Apr 11, 2011","85.80","85.80","85.80","85.80","-","-3.05%"
"Apr 08, 2011","88.50","88.50","88.50","88.50","-","-0.34%"
"Apr 07, 2011","88.80","88.80","88.80","88.80","-","-1.00%"
"Apr 06, 2011","89.70","89.70","89.70","89.70","-","5.41%"
"Apr 05, 2011","85.10","85.10","85.10","85.10","-","-0.35%"
"Apr 04, 2011","85.40","85.40","85.40","85.40","-","-2.40%"
"Apr 01, 2011","87.50","87.50","87.50","87.50","-","-3.74%"
"Mar 31, 2011","90.90","90.90","90.90","90.90","-","1.45%"
"Mar 30, 2011","89.60","89.60","89.60","89.60","-","-2.40%"
"Mar 29, 2011","91.80","91.80","91.80","91.80","-","-2.13%"
"Mar 28, 2011","93.80","93.80","93.80","93.80","-","0.32%"
"Mar 25, 2011","93.50","93.50","93.50","93.50","-","3.77%"
"Mar 24, 2011","90.10","90.10","90.10","90.10","-","-1.74%"
"Mar 23, 2011","91.70","91.70","91.70","91.70","-","-0.22%"
"Mar 22, 2011","91.90","91.90","91.90","91.90","-","-3.87%"
"Mar 21, 2011","95.60","95.60","95.60","95.60","-","-4.69%"
"Mar 18, 2011","100.30","100.30","100.30","100.30","-","-3.28%"
"Mar 17, 2011","103.70","103.70","103.70","103.70","-","0.10%"
"Mar 16, 2011","103.60","103.60","103.60","103.60","-","9.51%"
"Mar 15, 2011","94.60","94.60","94.60","94.60","-","4.19%"
"Mar 14, 2011","90.80","90.80","90.80","90.80","-","-0.98%"
"Mar 11, 2011","91.70","91.70","91.70","91.70","-","-2.65%"
"Mar 10, 2011","94.20","94.20","94.20","94.20","-","3.63%"
"Mar 09, 2011","90.90","90.90","90.90","90.90","-","-0.33%"
"Mar 08, 2011","91.20","91.20","91.20","91.20","-","-3.59%"
"Mar 07, 2011","94.60","94.60","94.60","94.60","-","0.00%"
"Mar 04, 2011","94.60","94.60","94.60","94.60","-","-5.78%"
"Mar 03, 2011","100.40","100.40","100.40","100.40","-","3.93%"
"Mar 02, 2011","96.60","96.60","96.60","96.60","-","-0.92%"
"Mar 01, 2011","97.50","97.50","97.50","97.50","-","7.73%"
"Feb 28, 2011","90.50","90.50","90.50","90.50","-","-2.79%"
"Feb 25, 2011","93.10","93.10","93.10","93.10","-","-3.92%"
"Feb 24, 2011","96.90","96.90","96.90","96.90","-","0.21%"
"Feb 23, 2011","96.70","96.70","96.70","96.70","-","-0.62%"
"Feb 22, 2011","97.30","97.30","97.30","97.30","-","3.18%"
"Feb 18, 2011","94.30","94.30","94.30","94.30","-","-0.11%"
"Feb 17, 2011","94.40","94.40","94.40","94.40","-","-1.15%"
"Feb 16, 2011","95.50","95.50","95.50","95.50","-","0.84%"
"Feb 15, 2011","94.70","94.70","94.70","94.70","-","-0.94%"
"Feb 14, 2011","95.60","95.60","95.60","95.60","-","-1.65%"
"Feb 11, 2011","97.20","97.20","97.20","97.20","-","-3.28%"
"Feb 10, 2011","100.50","100.50","100.50","100.50","-","1.21%"
"Feb 09, 2011","99.30","99.30","99.30","99.30","-","-1.88%"
"Feb 08, 2011","101.20","101.20","101.20","101.20","-","-0.20%"
"Feb 07, 2011","101.40","101.40","101.40","101.40","-","-3.52%"
"Feb 04, 2011","105.10","105.10","105.10","105.10","-","2.74%"
"Feb 03, 2011","102.30","102.30","102.30","102.30","-","-0.20%"
"Feb 02, 2011","102.50","102.50","102.50","102.50","-","5.45%"
"Feb 01, 2011","97.20","97.20","97.20","97.20","-","1.04%"
"Jan 31, 2011","96.20","96.20","96.20","96.20","-","6.53%"
"Jan 28, 2011","90.30","90.30","90.30","90.30","-","-3.11%"
"Jan 27, 2011","93.20","93.20","93.20","93.20","-","-0.11%"
"Jan 26, 2011","93.30","93.30","93.30","93.30","-","-0.21%"
"Jan 25, 2011","93.50","93.50","93.50","93.50","-","-0.21%"
"Jan 24, 2011","93.70","93.70","93.70","93.70","-","-1.68%"
"Jan 21, 2011","95.30","95.30","95.30","95.30","-","-2.56%"
"Jan 20, 2011","97.80","97.80","97.80","97.80","-","4.71%"
"Jan 19, 2011","93.40","93.40","93.40","93.40","-","-4.30%"
"Jan 18, 2011","97.60","97.60","97.60","97.60","-","1.24%"
"Jan 14, 2011","96.40","96.40","96.40","96.40","-","0.00%"
"Jan 13, 2011","96.40","96.40","96.40","96.40","-","-1.93%"
"Jan 12, 2011","98.30","98.30","98.30","98.30","-","-1.99%"
"Jan 11, 2011","100.30","100.30","100.30","100.30","-","-2.15%"
"Jan 10, 2011","102.50","102.50","102.50","102.50","-","-4.65%"
"Jan 07, 2011","107.50","107.50","107.50","107.50","-","-4.78%"
"Jan 06, 2011","112.90","112.90","112.90","112.90","-","-2.84%"
"Jan 05, 2011","116.20","116.20","116.20","116.20","-","13.04%"
"Jan 04, 2011","102.80","102.80","102.80","102.80","-","-2.93%"
"Jan 03, 2011","105.90","105.90","105.90","105.90","-","-4.08%"
"Dec 31, 2010","110.40","110.40","110.40","110.40","-","-0.81%"
"Dec 30, 2010","111.30","111.30","111.30","111.30","-","0.00%"
"Dec 29, 2010","111.30","111.30","111.30","111.30","-","1.00%"
"Dec 28, 2010","110.20","110.20","110.20","110.20","-","3.86%"
"Dec 27, 2010","106.10","106.10","106.10","106.10","-","-0.66%"
"Dec 23, 2010","106.80","106.80","106.80","106.80","-","0.38%"
"Dec 22, 2010","106.40","106.40","106.40","106.40","-","2.11%"
"Dec 21, 2010","104.20","104.20","104.20","104.20","-","-7.54%"
"Dec 20, 2010","112.70","112.70","112.70","112.70","-","-5.37%"
"Dec 17, 2010","119.10","119.10","119.10","119.10","-","-2.93%"
"Dec 16, 2010","122.70","122.70","122.70","122.70","-","-2.00%"
"Dec 15, 2010","125.20","125.20","125.20","125.20","-","5.74%"
"Dec 14, 2010","118.40","118.40","118.40","118.40","-","7.25%"
"Dec 13, 2010","110.40","110.40","110.40","110.40","-","-0.36%"
"Dec 10, 2010","110.80","110.80","110.80","110.80","-","1.65%"
"Dec 09, 2010","109.00","109.00","109.00","109.00","-","-2.77%"
"Dec 08, 2010","112.10","112.10","112.10","112.10","-","1.54%"
"Dec 07, 2010","110.40","110.40","110.40","110.40","-","12.42%"
"Dec 06, 2010","98.20","98.20","98.20","98.20","-","-4.38%"
"Dec 03, 2010","102.70","102.70","102.70","102.70","-","-6.04%"
"Dec 02, 2010","109.30","109.30","109.30","109.30","-","-0.73%"
"Dec 01, 2010","110.10","110.10","110.10","110.10","-","8.05%"
"Nov 30, 2010","101.90","101.90","101.90","101.90","-","1.49%"
"Nov 29, 2010","100.40","100.40","100.40","100.40","-","-0.40%"
"Nov 26, 2010","100.80","100.80","100.80","100.80","-","-0.20%"
"Nov 24, 2010","101.00","101.00","101.00","101.00","-","11.23%"
"Nov 23, 2010","90.80","90.80","90.80","90.80","-","0.22%"
"Nov 22, 2010","90.60","90.60","90.60","90.60","-","-4.13%"
"Nov 19, 2010","94.50","94.50","94.50","94.50","-","-4.16%"
"Nov 18, 2010","98.60","98.60","98.60","98.60","-","3.68%"
"Nov 17, 2010","95.10","95.10","95.10","95.10","-","-5.65%"
"Nov 16, 2010","100.80","100.80","100.80","100.80","-","-2.98%"
"Nov 15, 2010","103.90","103.90","103.90","103.90","-","6.35%"
"Nov 12, 2010","97.70","97.70","97.70","97.70","-","6.66%"
"Nov 10, 2010","91.60","91.60","91.60","91.60","-","1.33%"
"Nov 09, 2010","90.40","90.40","90.40","90.40","-","9.58%"
"Nov 08, 2010","82.50","82.50","82.50","82.50","-","0.98%"
"Nov 05, 2010","81.70","81.70","81.70","81.70","-","-0.49%"
"Nov 04, 2010","82.10","82.10","82.10","82.10","-","-1.20%"
"Nov 03, 2010","83.10","83.10","83.10","83.10","-","-15.46%"
"Nov 02, 2010","98.30","98.30","98.30","98.30","-","-0.41%"
"Nov 01, 2010","98.70","98.70","98.70","98.70","-","-1.10%"
"Oct 29, 2010","99.80","99.80","99.80","99.80","-","1.11%"
"Oct 28, 2010","98.70","98.70","98.70","98.70","-","-1.20%"
"Oct 27, 2010","99.90","99.90","99.90","99.90","-","2.57%"
"Oct 26, 2010","97.40","97.40","97.40","97.40","-","7.86%"
"Oct 25, 2010","90.30","90.30","90.30","90.30","-","-2.27%"
"Oct 22, 2010","92.40","92.40","92.40","92.40","-","3.13%"
"Oct 21, 2010","89.60","89.60","89.60","89.60","-","2.87%"
"Oct 20, 2010","87.10","87.10","87.10","87.10","-","-1.69%"
"Oct 19, 2010","88.60","88.60","88.60","88.60","-","-1.01%"
"Oct 18, 2010","89.50","89.50","89.50","89.50","-","1.59%"
"Oct 15, 2010","88.10","88.10","88.10","88.10","-","4.14%"
"Oct 14, 2010","84.60","84.60","84.60","84.60","-","4.06%"
"Oct 13, 2010","81.30","81.30","81.30","81.30","-","3.83%"
"Oct 12, 2010","78.30","78.30","78.30","78.30","-","-2.25%"
"Oct 08, 2010","80.10","80.10","80.10","80.10","-","-8.77%"
"Oct 07, 2010","87.80","87.80","87.80","87.80","-","-2.88%"
"Oct 06, 2010","90.40","90.40","90.40","90.40","-","1.35%"
"Oct 05, 2010","89.20","89.20","89.20","89.20","-","-7.76%"
"Oct 04, 2010","96.70","96.70","96.70","96.70","-","11.79%"
"Oct 01, 2010","86.50","86.50","86.50","86.50","-","1.65%"
"Sep 30, 2010","85.10","85.10","85.10","85.10","-","-0.58%"
"Sep 29, 2010","85.60","85.60","85.60","85.60","-","1.18%"
"Sep 28, 2010","84.60","84.60","84.60","84.60","-","-1.28%"
"Sep 27, 2010","85.70","85.70","85.70","85.70","-","2.39%"
"Sep 24, 2010","83.70","83.70","83.70","83.70","-","-5.64%"
"Sep 23, 2010","88.70","88.70","88.70","88.70","-","-1.22%"
"Sep 22, 2010","89.80","89.80","89.80","89.80","-","-7.04%"
"Sep 21, 2010","96.60","96.60","96.60","96.60","-","-6.76%"
"Sep 20, 2010","103.60","103.60","103.60","103.60","-","0.00%"
"Sep 17, 2010","103.60","103.60","103.60","103.60","-","-0.19%"
"Sep 16, 2010","103.80","103.80","103.80","103.80","-","1.07%"
"Sep 15, 2010","102.70","102.70","102.70","102.70","-","0.29%"
"Sep 14, 2010","102.40","102.40","102.40","102.40","-","-2.94%"
"Sep 13, 2010","105.50","105.50","105.50","105.50","-","-1.68%"
"Sep 10, 2010","107.30","107.30","107.30","107.30","-","2.29%"
"Sep 09, 2010","104.90","104.90","104.90","104.90","-","3.96%"
"Sep 08, 2010","100.90","100.90","100.90","100.90","-","2.75%"
"Sep 07, 2010","98.20","98.20","98.20","98.20","-","3.04%"
"Sep 03, 2010","95.30","95.30","95.30","95.30","-","-7.66%"
"Sep 02, 2010","103.20","103.20","103.20","103.20","-","-6.27%"
"Sep 01, 2010","110.10","110.10","110.10","110.10","-","6.17%"
"Aug 31, 2010","103.70","103.70","103.70","103.70","-","-5.47%"
"Aug 30, 2010","109.70","109.70","109.70","109.70","-","0.46%"
"Aug 27, 2010","109.20","109.20","109.20","109.20","-","4.60%"
"Aug 26, 2010","104.40","104.40","104.40","104.40","-","3.67%"
"Aug 25, 2010","100.70","100.70","100.70","100.70","-","3.18%"
"Aug 24, 2010","97.60","97.60","97.60","97.60","-","2.20%"
"Aug 23, 2010","95.50","95.50","95.50","95.50","-","2.47%"
"Aug 20, 2010","93.20","93.20","93.20","93.20","-","2.42%"
"Aug 19, 2010","91.00","91.00","91.00","91.00","-","4.00%"
"Aug 18, 2010","87.50","87.50","87.50","87.50","-","-3.74%"
"Aug 17, 2010","90.90","90.90","90.90","90.90","-","-2.05%"
"Aug 16, 2010","92.80","92.80","92.80","92.80","-","10.08%"
"Aug 13, 2010","84.30","84.30","84.30","84.30","-","3.56%"
"Aug 12, 2010","81.40","81.40","81.40","81.40","-","6.82%"
"Aug 11, 2010","76.20","76.20","76.20","76.20","-","-0.52%"
"Aug 10, 2010","76.60","76.60","76.60","76.60","-","-4.01%"
"Aug 09, 2010","79.80","79.80","79.80","79.80","-","-0.75%"
"Aug 06, 2010","80.40","80.40","80.40","80.40","-","-4.29%"
"Aug 05, 2010","84.00","84.00","84.00","84.00","-","-2.21%"
"Aug 04, 2010","85.90","85.90","85.90","85.90","-","5.92%"
"Aug 03, 2010","81.10","81.10","81.10","81.10","-","4.51%"
"Aug 02, 2010","77.60","77.60","77.60","77.60","-","-0.77%"
"Jul 30, 2010","78.20","78.20","78.20","78.20","-","3.03%"
"Jul 29, 2010","75.90","75.90","75.90","75.90","-","-0.52%"
"Jul 28, 2010","76.30","76.30","76.30","76.30","-","-1.04%"
"Jul 27, 2010","77.10","77.10","77.10","77.10","-","-0.26%"
"Jul 26, 2010","77.30","77.30","77.30","77.30","-","-2.03%"
"Jul 23, 2010","78.90","78.90","78.90","78.90","-","0.13%"
"Jul 22, 2010","78.80","78.80","78.80","78.80","-","0.51%"
"Jul 21, 2010","78.40","78.40","78.40","78.40","-","-0.38%"
"Jul 20, 2010","78.70","78.70","78.70","78.70","-","-0.88%"
"Jul 19, 2010","79.40","79.40","79.40","79.40","-","-2.22%"
"Jul 16, 2010","81.20","81.20","81.20","81.20","-","3.97%"
"Jul 15, 2010","78.10","78.10","78.10","78.10","-","-1.14%"
"Jul 14, 2010","79.00","79.00","79.00","79.00","-","-1.62%"
"Jul 13, 2010","80.30","80.30","80.30","80.30","-","-2.31%"
"Jul 12, 2010","82.20","82.20","82.20","82.20","-","-3.41%"
"Jul 09, 2010","85.10","85.10","85.10","85.10","-","-0.47%"
"Jul 08, 2010","85.50","85.50","85.50","85.50","-","-0.93%"
"Jul 07, 2010","86.30","86.30","86.30","86.30","-","4.48%"
"Jul 06, 2010","82.60","82.60","82.60","82.60","-","-6.35%"
"Jul 02, 2010","88.20","88.20","88.20","88.20","-","-5.97%"
"Jul 01, 2010","93.80","93.80","93.80","93.80","-","4.57%"
"Jun 30, 2010","89.70","89.70","89.70","89.70","-","-0.11%"
"Jun 29, 2010","89.80","89.80","89.80","89.80","-","6.65%"
"Jun 28, 2010","84.20","84.20","84.20","84.20","-","-0.59%"
"Jun 25, 2010","84.70","84.70","84.70","84.70","-","-0.82%"
"Jun 24, 2010","85.40","85.40","85.40","85.40","-","0.23%"
"Jun 23, 2010","85.20","85.20","85.20","85.20","-","-0.81%"
"Jun 22, 2010","85.90","85.90","85.90","85.90","-","-2.16%"
"Jun 21, 2010","87.80","87.80","87.80","87.80","-","-6.99%"
"Jun 18, 2010","94.40","94.40","94.40","94.40","-","-0.84%"
"Jun 17, 2010","95.20","95.20","95.20","95.20","-","-0.83%"
"Jun 16, 2010","96.00","96.00","96.00","96.00","-","-3.61%"
"Jun 15, 2010","99.60","99.60","99.60","99.60","-","-3.21%"
"Jun 14, 2010","102.90","102.90","102.90","102.90","-","-2.83%"
"Jun 11, 2010","105.90","105.90","105.90","105.90","-","2.52%"
"Jun 10, 2010","103.30","103.30","103.30","103.30","-","-3.10%"
"Jun 09, 2010","106.60","106.60","106.60","106.60","-","-1.93%"
"Jun 08, 2010","108.70","108.70","108.70","108.70","-","2.45%"
"Jun 07, 2010","106.10","106.10","106.10","106.10","-","-0.28%"
"Jun 04, 2010","106.40","106.40","106.40","106.40","-","2.01%"
"Jun 03, 2010","104.30","104.30","104.30","104.30","-","-0.86%"
"Jun 02, 2010","105.20","105.20","105.20","105.20","-","-4.62%"
"Jun 01, 2010","110.30","110.30","110.30","110.30","-","-1.61%"
"May 28, 2010","112.10","112.10","112.10","112.10","-","0.54%"
"May 27, 2010","111.50","111.50","111.50","111.50","-","1.46%"
"May 26, 2010","109.90","109.90","109.90","109.90","-","-2.48%"
"May 25, 2010","112.70","112.70","112.70","112.70","-","5.23%"
"May 24, 2010","107.10","107.10","107.10","107.10","-","-1.47%"
"May 21, 2010","108.70","108.70","108.70","108.70","-","-1.98%"
"May 20, 2010","110.90","110.90","110.90","110.90","-","13.05%"
"May 19, 2010","98.10","98.10","98.10","98.10","-","0.93%"
"May 18, 2010","97.20","97.20","97.20","97.20","-","0.62%"
"May 17, 2010","96.60","96.60","96.60","96.60","-","-3.21%"
"May 14, 2010","99.80","99.80","99.80","99.80","-","11.51%"
"May 13, 2010","89.50","89.50","89.50","89.50","-","-3.97%"
"May 12, 2010","93.20","93.20","93.20","93.20","-","-3.72%"
"May 11, 2010","96.80","96.80","96.80","96.80","-","-7.28%"
"May 10, 2010","104.40","104.40","104.40","104.40","-","-7.28%"
"May 07, 2010","112.60","112.60","112.60","112.60","-","-3.51%"
"May 06, 2010","116.70","116.70","116.70","116.70","-","21.82%"
"May 05, 2010","95.80","95.80","95.80","95.80","-","8.00%"
"May 04, 2010","88.70","88.70","88.70","88.70","-","6.10%"
"May 03, 2010","83.60","83.60","83.60","83.60","-","-2.22%"
"Apr 30, 2010","85.50","85.50","85.50","85.50","-","2.64%"
"Apr 29, 2010","83.30","83.30","83.30","83.30","-","-4.47%"
"Apr 28, 2010","87.20","87.20","87.20","87.20","-","-1.91%"
"Apr 27, 2010","88.90","88.90","88.90","88.90","-","7.11%"
"Apr 26, 2010","83.00","83.00","83.00","83.00","-","-2.58%"
"Apr 23, 2010","85.20","85.20","85.20","85.20","-","6.37%"
"Apr 22, 2010","80.10","80.10","80.10","80.10","-","0.25%"
"Apr 21, 2010","79.90","79.90","79.90","79.90","-","2.04%"
"Apr 20, 2010","78.30","78.30","78.30","78.30","-","-4.86%"
"Apr 19, 2010","82.30","82.30","82.30","82.30","-","-0.72%"
"Apr 16, 2010","82.90","82.90","82.90","82.90","-","-1.19%"
"Apr 15, 2010","83.90","83.90","83.90","83.90","-","-1.64%"
"Apr 14, 2010","85.30","85.30","85.30","85.30","-","-1.61%"
"Apr 13, 2010","86.70","86.70","86.70","86.70","-","-1.70%"
"Apr 12, 2010","88.20","88.20","88.20","88.20","-","-1.78%"
"Apr 09, 2010","89.80","89.80","89.80","89.80","-","-0.55%"
"Apr 08, 2010","90.30","90.30","90.30","90.30","-","-2.06%"
"Apr 07, 2010","92.20","92.20","92.20","92.20","-","4.06%"
"Apr 06, 2010","88.60","88.60","88.60","88.60","-","-1.66%"
"Apr 05, 2010","90.10","90.10","90.10","90.10","-","0.00%"
"Apr 02, 2010","90.10","90.10","90.10","90.10","-","0.33%"
"Apr 01, 2010","89.80","89.80","89.80","89.80","-","5.28%"
"Mar 31, 2010","85.30","85.30","85.30","85.30","-","-1.04%"
"Mar 30, 2010","86.20","86.20","86.20","86.20","-","-1.03%"
"Mar 29, 2010","87.10","87.10","87.10","87.10","-","-0.34%"
"Mar 26, 2010","87.40","87.40","87.40","87.40","-","-2.35%"
"Mar 25, 2010","89.50","89.50","89.50","89.50","-","-0.67%"
"Mar 24, 2010","90.10","90.10","90.10","90.10","-","14.63%"
"Mar 23, 2010","78.60","78.60","78.60","78.60","-","0.13%"
"Mar 22, 2010","78.50","78.50","78.50","78.50","-","-1.13%"
"Mar 19, 2010","79.40","79.40","79.40","79.40","-","4.61%"
"Mar 18, 2010","75.90","75.90","75.90","75.90","-","2.43%"
"Mar 17, 2010","74.10","74.10","74.10","74.10","-","-3.64%"
"Mar 16, 2010","76.90","76.90","76.90","76.90","-","-0.52%"
"Mar 15, 2010","77.30","77.30","77.30","77.30","-","1.18%"
"Mar 12, 2010","76.40","76.40","76.40","76.40","-","1.06%"
"Mar 11, 2010","75.60","75.60","75.60","75.60","-","-0.40%"
"Mar 10, 2010","75.90","75.90","75.90","75.90","-","-0.52%"
"Mar 09, 2010","76.30","76.30","76.30","76.30","-","-1.68%"
"Mar 08, 2010","77.60","77.60","77.60","77.60","-","-1.65%"
"Mar 05, 2010","78.90","78.90","78.90","78.90","-","3.68%"
"Mar 04, 2010","76.10","76.10","76.10","76.10","-","-3.55%"
"Mar 03, 2010","78.90","78.90","78.90","78.90","-","0.64%"
"Mar 02, 2010","78.40","78.40","78.40","78.40","-","-1.26%"
"Mar 01, 2010","79.40","79.40","79.40","79.40","-","-2.22%"
"Feb 26, 2010","81.20","81.20","81.20","81.20","-","-1.22%"
"Feb 25, 2010","82.20","82.20","82.20","82.20","-","-1.20%"
"Feb 24, 2010","83.20","83.20","83.20","83.20","-","-0.83%"
"Feb 23, 2010","83.90","83.90","83.90","83.90","-","3.07%"
"Feb 22, 2010","81.40","81.40","81.40","81.40","-","-4.12%"
"Feb 19, 2010","84.90","84.90","84.90","84.90","-","-2.64%"
"Feb 18, 2010","87.20","87.20","87.20","87.20","-","1.51%"
"Feb 17, 2010","85.90","85.90","85.90","85.90","-","0.47%"
"Feb 16, 2010","85.50","85.50","85.50","85.50","-","-1.72%"
"Feb 12, 2010","87.00","87.00","87.00","87.00","-","-2.47%"
"Feb 11, 2010","89.20","89.20","89.20","89.20","-","-1.11%"
"Feb 10, 2010","90.20","90.20","90.20","90.20","-","2.38%"
"Feb 09, 2010","88.10","88.10","88.10","88.10","-","0.11%"
"Feb 08, 2010","88.00","88.00","88.00","88.00","-","-1.23%"
"Feb 05, 2010","89.10","89.10","89.10","89.10","-","-1.98%"
"Feb 04, 2010","90.90","90.90","90.90","90.90","-","1.00%"
"Feb 03, 2010","90.00","90.00","90.00","90.00","-","7.53%"
"Feb 02, 2010","83.70","83.70","83.70","83.70","-","-1.88%"
"Feb 01, 2010","85.30","85.30","85.30","85.30","-","-1.16%"
"Jan 29, 2010","86.30","86.30","86.30","86.30","-","-1.82%"
"Jan 28, 2010","87.90","87.90","87.90","87.90","-","1.85%"
"Jan 27, 2010","86.30","86.30","86.30","86.30","-","-2.82%"
"Jan 26, 2010","88.80","88.80","88.80","88.80","-","0.79%"
"Jan 25, 2010","88.10","88.10","88.10","88.10","-","-0.23%"
"Jan 22, 2010","88.30","88.30","88.30","88.30","-","0.91%"
"Jan 21, 2010","87.50","87.50","87.50","87.50","-","-0.91%"
"Jan 20, 2010","88.30","88.30","88.30","88.30","-","0.46%"
"Jan 19, 2010","87.90","87.90","87.90","87.90","-","-2.12%"
"Jan 15, 2010","89.80","89.80","89.80","89.80","-","-1.43%"
"Jan 14, 2010","91.10","91.10","91.10","91.10","-","-4.61%"
"Jan 13, 2010","95.50","95.50","95.50","95.50","-","3.02%"
"Jan 12, 2010","92.70","92.70","92.70","92.70","-","-0.32%"
"Jan 11, 2010","93.00","93.00","93.00","93.00","-","-3.43%"
"Jan 08, 2010","96.30","96.30","96.30","96.30","-","-7.76%"
